Timestamp;Spur;Ivl;Total;Avg_Speed;Lkw;Lkw_avgSpeed;Pkw;Pkw_avgSpeed;Date;Hour;Minute;Day_of_week
"02.09.2019	4:35:00";DG23;2.1,2.2;6;53;1;41;5;56;02.09.2019;4;35;1
"02.09.2019	4:35:00";DG24;3.1,3.2;5;45;2;44;3;53;02.09.2019;4;35;1
"02.09.2019	4:35:00";DG25;4.1,4.2;1;48;0;0;1;48;02.09.2019;4;35;1
"02.09.2019	4:35:00";DG77;1.1,1.2;15;45;2;47;13;54;02.09.2019;4;35;1
"02.09.2019	4:35:00";DG78;2.1,2.2;2;52;0;0;2;54;02.09.2019;4;35;1
"02.09.2019	4:35:00";DG26;1.1,1.2;5;66;2;36;3;64;02.09.2019;4;35;1
"02.09.2019	4:35:00";DG79;2.1,2.2;7;55;3;47;4;54;02.09.2019;4;35;1
"02.09.2019	4:35:00";WIM1;1;18;76;2;65;16;70;02.09.2019;4;35;1
"02.09.2019	4:35:00";WIM1;2;9;81;0;0;9;81;02.09.2019;4;35;1
"02.09.2019	4:35:00";WIM2;3;18;53;7;60;11;68;02.09.2019;4;35;1
"02.09.2019	4:35:00";WIM2;4;6;80;0;0;6;76;02.09.2019;4;35;1
"02.09.2019	4:40:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;4;40;1
"02.09.2019	4:40:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;4;40;1
"02.09.2019	4:40:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;4;40;1
"02.09.2019	4:40:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;4;40;1
"02.09.2019	4:40:00";DG22;1.1,1.2;8;53;0;0;8;55;02.09.2019;4;40;1
"02.09.2019	4:40:00";DG23;2.1,2.2;1;41;1;39;0;0;02.09.2019;4;40;1
"02.09.2019	4:40:00";DG24;3.1,3.2;6;49;0;0;6;59;02.09.2019;4;40;1
"02.09.2019	4:40:00";DG25;4.1,4.2;12;54;1;43;11;59;02.09.2019;4;40;1
"02.09.2019	4:40:00";DG77;1.1,1.2;11;52;2;52;9;56;02.09.2019;4;40;1
"02.09.2019	4:40:00";DG78;2.1,2.2;13;60;1;49;12;60;02.09.2019;4;40;1
"02.09.2019	4:40:00";DG26;1.1,1.2;3;43;1;39;2;57;02.09.2019;4;40;1
"02.09.2019	4:40:00";DG79;2.1,2.2;5;51;1;42;4;59;02.09.2019;4;40;1
"02.09.2019	4:40:00";WIM1;1;23;68;4;58;19;71;02.09.2019;4;40;1
"02.09.2019	4:40:00";WIM1;2;8;80;1;66;7;83;02.09.2019;4;40;1
"02.09.2019	4:40:00";WIM2;3;17;74;3;62;14;74;02.09.2019;4;40;1
"02.09.2019	4:40:00";WIM2;4;9;72;0;0;9;84;02.09.2019;4;40;1
"02.09.2019	4:45:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;4;45;1
"02.09.2019	4:45:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;4;45;1
"02.09.2019	4:45:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;4;45;1
"02.09.2019	4:45:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;4;45;1
"02.09.2019	4:45:00";DG22;1.1,1.2;11;45;2;42;9;49;02.09.2019;4;45;1
"02.09.2019	4:45:00";DG23;2.1,2.2;8;54;2;46;6;54;02.09.2019;4;45;1
"02.09.2019	4:45:00";DG24;3.1,3.2;4;49;1;49;3;55;02.09.2019;4;45;1
"02.09.2019	4:45:00";DG25;4.1,4.2;10;45;2;48;8;53;02.09.2019;4;45;1
"02.09.2019	4:45:00";DG77;1.1,1.2;20;51;3;47;17;51;02.09.2019;4;45;1
"02.09.2019	4:45:00";DG78;2.1,2.2;9;50;3;47;6;58;02.09.2019;4;45;1
"02.09.2019	4:45:00";DG26;1.1,1.2;8;42;3;51;5;42;02.09.2019;4;45;1
"02.09.2019	4:45:00";DG79;2.1,2.2;2;63;0;0;2;65;02.09.2019;4;45;1
"02.09.2019	4:45:00";WIM1;1;27;66;10;60;17;67;02.09.2019;4;45;1
"02.09.2019	4:45:00";WIM1;2;12;108;0;0;12;86;02.09.2019;4;45;1
"02.09.2019	4:45:00";WIM2;3;12;65;1;59;11;71;02.09.2019;4;45;1
"02.09.2019	4:45:00";WIM2;4;4;83;0;0;4;84;02.09.2019;4;45;1
"02.09.2019	4:50:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;4;50;1
"02.09.2019	4:50:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;4;50;1
"02.09.2019	4:50:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;4;50;1
"02.09.2019	4:50:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;4;50;1
"02.09.2019	4:50:00";DG22;1.1,1.2;14;54;3;39;11;55;02.09.2019;4;50;1
"02.09.2019	4:50:00";DG23;2.1,2.2;17;57;2;41;15;50;02.09.2019;4;50;1
"02.09.2019	4:50:00";DG24;3.1,3.2;5;56;3;44;2;59;02.09.2019;4;50;1
"02.09.2019	4:50:00";DG25;4.1,4.2;11;44;2;51;9;50;02.09.2019;4;50;1
"02.09.2019	4:50:00";DG77;1.1,1.2;23;47;3;50;20;58;02.09.2019;4;50;1
"02.09.2019	4:50:00";DG78;2.1,2.2;15;63;2;53;13;56;02.09.2019;4;50;1
"02.09.2019	4:50:00";DG26;1.1,1.2;3;46;2;53;1;42;02.09.2019;4;50;1
"02.09.2019	4:50:00";DG79;2.1,2.2;5;55;1;56;4;54;02.09.2019;4;50;1
"02.09.2019	4:50:00";WIM1;1;31;69;3;59;28;72;02.09.2019;4;50;1
"02.09.2019	4:50:00";WIM1;2;13;76;0;0;13;81;02.09.2019;4;50;1
"02.09.2019	4:50:00";WIM2;3;29;89;6;74;23;71;02.09.2019;4;50;1
"02.09.2019	4:50:00";WIM2;4;16;82;0;0;16;83;02.09.2019;4;50;1
"02.09.2019	4:55:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;4;55;1
"02.09.2019	4:55:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;4;55;1
"02.09.2019	4:55:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;4;55;1
"02.09.2019	4:55:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;4;55;1
"02.09.2019	4:55:00";DG22;1.1,1.2;15;50;6;43;9;51;02.09.2019;4;55;1
"02.09.2019	4:55:00";DG23;2.1,2.2;11;56;1;40;10;55;02.09.2019;4;55;1
"02.09.2019	4:55:00";DG24;3.1,3.2;12;54;2;43;10;60;02.09.2019;4;55;1
"02.09.2019	4:55:00";DG25;4.1,4.2;14;55;4;48;10;57;02.09.2019;4;55;1
"02.09.2019	4:55:00";DG77;1.1,1.2;22;55;2;52;20;55;02.09.2019;4;55;1
"02.09.2019	4:55:00";DG78;2.1,2.2;14;57;4;57;10;55;02.09.2019;4;55;1
"02.09.2019	4:55:00";DG26;1.1,1.2;2;52;2;53;0;0;02.09.2019;4;55;1
"02.09.2019	4:55:00";DG79;2.1,2.2;12;54;2;54;10;63;02.09.2019;4;55;1
"02.09.2019	4:55:00";WIM1;1;26;62;3;56;23;72;02.09.2019;4;55;1
"02.09.2019	4:55:00";WIM1;2;9;64;0;0;9;77;02.09.2019;4;55;1
"02.09.2019	4:55:00";WIM2;3;25;71;6;64;19;72;02.09.2019;4;55;1
"02.09.2019	4:55:00";WIM2;4;20;91;1;59;19;78;02.09.2019;4;55;1
"02.09.2019	5:00:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;5;0;1
"02.09.2019	5:00:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;5;0;1
"02.09.2019	5:00:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;5;0;1
"02.09.2019	5:00:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;5;0;1
"02.09.2019	5:00:00";DG22;1.1,1.2;11;45;6;39;5;50;02.09.2019;5;0;1
"02.09.2019	5:00:00";DG23;2.1,2.2;19;42;1;47;18;51;02.09.2019;5;0;1
"02.09.2019	5:00:00";DG24;3.1,3.2;8;59;3;46;5;54;02.09.2019;5;0;1
"02.09.2019	5:00:00";DG25;4.1,4.2;10;62;1;46;9;54;02.09.2019;5;0;1
"02.09.2019	5:00:00";DG77;1.1,1.2;36;52;6;47;30;52;02.09.2019;5;0;1
"02.09.2019	5:00:00";DG78;2.1,2.2;18;58;2;50;16;57;02.09.2019;5;0;1
"02.09.2019	5:00:00";DG26;1.1,1.2;3;42;1;39;2;54;02.09.2019;5;0;1
"02.09.2019	5:00:00";DG79;2.1,2.2;9;61;2;56;7;57;02.09.2019;5;0;1
"02.09.2019	5:00:00";WIM1;1;37;56;6;60;31;66;02.09.2019;5;0;1
"02.09.2019	5:00:00";WIM1;2;26;65;2;69;24;72;02.09.2019;5;0;1
"02.09.2019	5:00:00";WIM2;3;19;59;6;56;13;72;02.09.2019;5;0;1
"02.09.2019	5:00:00";WIM2;4;25;81;0;0;25;78;02.09.2019;5;0;1
"02.09.2019	5:05:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;5;5;1
"02.09.2019	5:05:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;5;5;1
"02.09.2019	5:05:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;5;5;1
"02.09.2019	5:05:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;5;5;1
"02.09.2019	5:05:00";DG22;1.1,1.2;10;44;1;43;9;48;02.09.2019;5;5;1
"02.09.2019	5:05:00";DG23;2.1,2.2;16;54;1;52;15;51;02.09.2019;5;5;1
"02.09.2019	5:05:00";DG24;3.1,3.2;5;42;2;43;3;60;02.09.2019;5;5;1
"02.09.2019	5:05:00";DG25;4.1,4.2;11;52;2;49;9;56;02.09.2019;5;5;1
"02.09.2019	5:05:00";DG77;1.1,1.2;31;55;2;40;29;55;02.09.2019;5;5;1
"02.09.2019	5:05:00";DG78;2.1,2.2;12;49;2;52;10;54;02.09.2019;5;5;1
"02.09.2019	5:05:00";DG26;1.1,1.2;3;43;0;0;3;48;02.09.2019;5;5;1
"02.09.2019	5:05:00";DG79;2.1,2.2;5;60;0;0;5;62;02.09.2019;5;5;1
"02.09.2019	5:05:00";WIM1;1;41;61;6;59;35;71;02.09.2019;5;5;1
"02.09.2019	5:05:00";WIM1;2;26;73;0;0;26;79;02.09.2019;5;5;1
"02.09.2019	5:05:00";WIM2;3;24;66;7;57;17;74;02.09.2019;5;5;1
"02.09.2019	5:05:00";WIM2;4;40;74;0;0;40;77;02.09.2019;5;5;1
"02.09.2019	5:10:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;5;10;1
"02.09.2019	5:10:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;5;10;1
"02.09.2019	5:10:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;5;10;1
"02.09.2019	5:10:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;5;10;1
"02.09.2019	5:10:00";DG22;1.1,1.2;18;49;3;40;15;53;02.09.2019;5;10;1
"02.09.2019	5:10:00";DG23;2.1,2.2;30;41;1;40;29;48;02.09.2019;5;10;1
"02.09.2019	5:10:00";DG24;3.1,3.2;11;38;2;44;9;55;02.09.2019;5;10;1
"02.09.2019	5:10:00";DG25;4.1,4.2;13;58;2;45;11;58;02.09.2019;5;10;1
"02.09.2019	5:10:00";DG77;1.1,1.2;53;56;3;48;50;54;02.09.2019;5;10;1
"02.09.2019	5:10:00";DG78;2.1,2.2;15;43;4;47;11;51;02.09.2019;5;10;1
"02.09.2019	5:10:00";DG26;1.1,1.2;7;47;1;46;6;48;02.09.2019;5;10;1
"02.09.2019	5:10:00";DG79;2.1,2.2;12;47;1;59;11;57;02.09.2019;5;10;1
"02.09.2019	5:10:00";WIM1;1;38;58;8;57;30;74;02.09.2019;5;10;1
"02.09.2019	5:10:00";WIM1;2;29;75;0;0;29;83;02.09.2019;5;10;1
"02.09.2019	5:10:00";WIM2;3;38;60;14;60;24;70;02.09.2019;5;10;1
"02.09.2019	5:10:00";WIM2;4;46;83;0;0;46;77;02.09.2019;5;10;1
"02.09.2019	5:15:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;5;15;1
"02.09.2019	5:15:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;5;15;1
"02.09.2019	5:15:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;5;15;1
"02.09.2019	5:15:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;5;15;1
"02.09.2019	5:15:00";DG22;1.1,1.2;17;58;2;53;15;52;02.09.2019;5;15;1
"02.09.2019	5:15:00";DG23;2.1,2.2;23;52;0;0;23;52;02.09.2019;5;15;1
"02.09.2019	5:15:00";DG24;3.1,3.2;11;52;3;43;8;49;02.09.2019;5;15;1
"02.09.2019	5:15:00";DG25;4.1,4.2;15;49;5;48;10;48;02.09.2019;5;15;1
"02.09.2019	5:15:00";DG77;1.1,1.2;42;59;2;53;40;54;02.09.2019;5;15;1
"02.09.2019	5:15:00";DG78;2.1,2.2;16;49;5;47;11;50;02.09.2019;5;15;1
"02.09.2019	5:15:00";DG26;1.1,1.2;1;52;0;0;1;57;02.09.2019;5;15;1
"02.09.2019	5:15:00";DG79;2.1,2.2;6;47;2;40;4;45;02.09.2019;5;15;1
"02.09.2019	5:15:00";WIM1;1;39;65;6;57;33;68;02.09.2019;5;15;1
"02.09.2019	5:15:00";WIM1;2;31;68;1;67;30;77;02.09.2019;5;15;1
"02.09.2019	5:15:00";WIM2;3;45;55;4;55;41;69;02.09.2019;5;15;1
"02.09.2019	5:15:00";WIM2;4;59;69;0;0;59;75;02.09.2019;5;15;1
"02.09.2019	5:20:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;5;20;1
"02.09.2019	5:20:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;5;20;1
"02.09.2019	5:20:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;5;20;1
"02.09.2019	5:20:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;5;20;1
"02.09.2019	5:20:00";DG22;1.1,1.2;16;38;3;42;13;44;02.09.2019;5;20;1
"02.09.2019	5:20:00";DG23;2.1,2.2;24;40;0;0;24;47;02.09.2019;5;20;1
"02.09.2019	5:20:00";DG24;3.1,3.2;13;50;2;48;11;51;02.09.2019;5;20;1
"02.09.2019	5:20:00";DG25;4.1,4.2;16;46;5;41;11;46;02.09.2019;5;20;1
"02.09.2019	5:20:00";DG77;1.1,1.2;44;50;3;41;41;52;02.09.2019;5;20;1
"02.09.2019	5:20:00";DG78;2.1,2.2;20;46;6;47;14;50;02.09.2019;5;20;1
"02.09.2019	5:20:00";DG26;1.1,1.2;6;49;2;44;4;46;02.09.2019;5;20;1
"02.09.2019	5:20:00";DG79;2.1,2.2;6;46;2;50;4;51;02.09.2019;5;20;1
"02.09.2019	5:20:00";WIM1;1;51;61;5;61;46;72;02.09.2019;5;20;1
"02.09.2019	5:20:00";WIM1;2;45;77;1;71;44;79;02.09.2019;5;20;1
"02.09.2019	5:20:00";WIM2;3;40;73;14;58;26;71;02.09.2019;5;20;1
"02.09.2019	5:20:00";WIM2;4;63;80;0;0;63;77;02.09.2019;5;20;1
"02.09.2019	5:25:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;5;25;1
"02.09.2019	5:25:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;5;25;1
"02.09.2019	5:25:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;5;25;1
"02.09.2019	5:25:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;5;25;1
"02.09.2019	5:25:00";DG22;1.1,1.2;20;45;3;36;17;52;02.09.2019;5;25;1
"02.09.2019	5:25:00";DG23;2.1,2.2;28;45;2;37;26;51;02.09.2019;5;25;1
"02.09.2019	5:25:00";DG24;3.1,3.2;7;41;2;42;5;59;02.09.2019;5;25;1
"02.09.2019	5:25:00";DG25;4.1,4.2;22;46;5;47;17;51;02.09.2019;5;25;1
"02.09.2019	5:25:00";DG77;1.1,1.2;54;56;3;48;51;53;02.09.2019;5;25;1
"02.09.2019	5:25:00";DG78;2.1,2.2;31;59;4;48;27;55;02.09.2019;5;25;1
"02.09.2019	5:25:00";DG26;1.1,1.2;16;40;1;30;15;43;02.09.2019;5;25;1
"02.09.2019	5:25:00";DG79;2.1,2.2;7;43;2;50;5;56;02.09.2019;5;25;1
"02.09.2019	5:25:00";WIM1;1;43;74;7;56;36;71;02.09.2019;5;25;1
"02.09.2019	5:25:00";WIM1;2;51;73;0;0;51;76;02.09.2019;5;25;1
"02.09.2019	5:25:00";WIM2;3;39;54;11;57;28;66;02.09.2019;5;25;1
"02.09.2019	5:25:00";WIM2;4;74;78;0;0;74;72;02.09.2019;5;25;1
"02.09.2019	5:30:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;5;30;1
"02.09.2019	5:30:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;5;30;1
"02.09.2019	5:30:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;5;30;1
"02.09.2019	5:30:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;5;30;1
"02.09.2019	5:30:00";DG22;1.1,1.2;17;29;4;39;13;45;02.09.2019;5;30;1
"02.09.2019	5:30:00";DG23;2.1,2.2;44;52;2;38;42;51;02.09.2019;5;30;1
"02.09.2019	5:30:00";DG24;3.1,3.2;10;47;3;40;7;52;02.09.2019;5;30;1
"02.09.2019	5:30:00";DG25;4.1,4.2;27;49;6;45;21;55;02.09.2019;5;30;1
"02.09.2019	5:30:00";DG77;1.1,1.2;72;51;6;48;66;52;02.09.2019;5;30;1
"02.09.2019	5:30:00";DG78;2.1,2.2;22;51;4;46;18;53;02.09.2019;5;30;1
"02.09.2019	5:30:00";DG26;1.1,1.2;9;42;1;50;8;40;02.09.2019;5;30;1
"02.09.2019	5:30:00";DG79;2.1,2.2;10;55;1;46;9;58;02.09.2019;5;30;1
"02.09.2019	5:30:00";WIM1;1;59;61;12;56;47;67;02.09.2019;5;30;1
"02.09.2019	5:30:00";WIM1;2;68;71;0;0;68;74;02.09.2019;5;30;1
"02.09.2019	5:30:00";WIM2;3;44;64;13;56;31;68;02.09.2019;5;30;1
"02.09.2019	5:30:00";WIM2;4;65;74;2;59;63;76;02.09.2019;5;30;1
"02.09.2019	5:35:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;5;35;1
"02.09.2019	5:35:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;5;35;1
"02.09.2019	5:35:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;5;35;1
"02.09.2019	5:35:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;5;35;1
"02.09.2019	5:35:00";DG22;1.1,1.2;28;48;4;42;24;50;02.09.2019;5;35;1
"02.09.2019	5:35:00";DG23;2.1,2.2;42;48;1;49;41;49;02.09.2019;5;35;1
"02.09.2019	5:35:00";DG24;3.1,3.2;12;53;1;50;11;58;02.09.2019;5;35;1
"02.09.2019	5:35:00";DG25;4.1,4.2;22;52;1;36;21;54;02.09.2019;5;35;1
"02.09.2019	5:35:00";DG77;1.1,1.2;72;56;6;47;66;52;02.09.2019;5;35;1
"02.09.2019	5:35:00";DG78;2.1,2.2;27;56;3;47;24;54;02.09.2019;5;35;1
"02.09.2019	5:35:00";DG26;1.1,1.2;7;44;2;37;5;43;02.09.2019;5;35;1
"02.09.2019	5:35:00";DG79;2.1,2.2;12;49;3;37;9;52;02.09.2019;5;35;1
"02.09.2019	5:35:00";WIM1;1;63;64;6;59;57;65;02.09.2019;5;35;1
"02.09.2019	5:35:00";WIM1;2;69;72;1;62;68;75;02.09.2019;5;35;1
"02.09.2019	5:35:00";WIM2;3;45;71;18;57;27;69;02.09.2019;5;35;1
"02.09.2019	5:35:00";WIM2;4;77;72;0;0;77;77;02.09.2019;5;35;1
"02.09.2019	5:40:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;5;40;1
"02.09.2019	5:40:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;5;40;1
"02.09.2019	5:40:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;5;40;1
"02.09.2019	5:40:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;5;40;1
"02.09.2019	5:40:00";DG22;1.1,1.2;19;51;1;54;18;53;02.09.2019;5;40;1
"02.09.2019	5:40:00";DG23;2.1,2.2;30;40;2;36;28;47;02.09.2019;5;40;1
"02.09.2019	5:40:00";DG24;3.1,3.2;7;50;2;51;5;50;02.09.2019;5;40;1
"02.09.2019	5:40:00";DG25;4.1,4.2;23;51;2;47;21;52;02.09.2019;5;40;1
"02.09.2019	5:40:00";DG77;1.1,1.2;59;51;5;46;54;54;02.09.2019;5;40;1
"02.09.2019	5:40:00";DG78;2.1,2.2;24;58;1;39;23;52;02.09.2019;5;40;1
"02.09.2019	5:40:00";DG26;1.1,1.2;13;47;5;32;8;43;02.09.2019;5;40;1
"02.09.2019	5:40:00";DG79;2.1,2.2;10;53;1;59;9;57;02.09.2019;5;40;1
"02.09.2019	5:40:00";WIM1;1;63;60;13;55;50;66;02.09.2019;5;40;1
"02.09.2019	5:40:00";WIM1;2;70;82;2;65;68;72;02.09.2019;5;40;1
"02.09.2019	5:40:00";WIM2;3;42;53;18;55;24;70;02.09.2019;5;40;1
"02.09.2019	5:40:00";WIM2;4;65;63;0;0;65;75;02.09.2019;5;40;1
"02.09.2019	5:45:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;5;45;1
"02.09.2019	5:45:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;5;45;1
"02.09.2019	5:45:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;5;45;1
"02.09.2019	5:45:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;5;45;1
"02.09.2019	5:45:00";DG22;1.1,1.2;23;42;13;33;10;41;02.09.2019;5;45;1
"02.09.2019	5:45:00";DG23;2.1,2.2;30;48;2;39;28;45;02.09.2019;5;45;1
"02.09.2019	5:45:00";DG24;3.1,3.2;20;55;4;46;16;54;02.09.2019;5;45;1
"02.09.2019	5:45:00";DG25;4.1,4.2;28;58;6;48;22;46;02.09.2019;5;45;1
"02.09.2019	5:45:00";DG77;1.1,1.2;50;47;12;44;38;51;02.09.2019;5;45;1
"02.09.2019	5:45:00";DG78;2.1,2.2;32;46;5;45;27;49;02.09.2019;5;45;1
"02.09.2019	5:45:00";DG26;1.1,1.2;21;50;5;43;16;40;02.09.2019;5;45;1
"02.09.2019	5:45:00";DG79;2.1,2.2;15;66;7;49;8;63;02.09.2019;5;45;1
"02.09.2019	5:45:00";WIM1;1;58;68;12;58;46;65;02.09.2019;5;45;1
"02.09.2019	5:45:00";WIM1;2;66;74;2;67;64;75;02.09.2019;5;45;1
"02.09.2019	5:45:00";WIM2;3;31;55;16;60;15;75;02.09.2019;5;45;1
"02.09.2019	5:45:00";WIM2;4;57;70;0;0;57;76;02.09.2019;5;45;1
"02.09.2019	5:50:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;5;50;1
"02.09.2019	5:50:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;5;50;1
"02.09.2019	5:50:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;5;50;1
"02.09.2019	5:50:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;5;50;1
"02.09.2019	5:50:00";DG22;1.1,1.2;25;48;9;42;16;46;02.09.2019;5;50;1
"02.09.2019	5:50:00";DG23;2.1,2.2;41;52;3;38;38;43;02.09.2019;5;50;1
"02.09.2019	5:50:00";DG24;3.1,3.2;19;51;5;46;14;49;02.09.2019;5;50;1
"02.09.2019	5:50:00";DG25;4.1,4.2;24;59;5;50;19;56;02.09.2019;5;50;1
"02.09.2019	5:50:00";DG77;1.1,1.2;65;46;9;48;56;51;02.09.2019;5;50;1
"02.09.2019	5:50:00";DG78;2.1,2.2;28;50;4;44;24;51;02.09.2019;5;50;1
"02.09.2019	5:50:00";DG26;1.1,1.2;19;33;3;42;16;43;02.09.2019;5;50;1
"02.09.2019	5:50:00";DG79;2.1,2.2;13;68;3;50;10;57;02.09.2019;5;50;1
"02.09.2019	5:50:00";WIM1;1;59;71;17;56;42;66;02.09.2019;5;50;1
"02.09.2019	5:50:00";WIM1;2;103;75;1;59;102;72;02.09.2019;5;50;1
"02.09.2019	5:50:00";WIM2;3;32;63;15;53;17;68;02.09.2019;5;50;1
"02.09.2019	5:50:00";WIM2;4;49;66;0;0;49;73;02.09.2019;5;50;1
"02.09.2019	5:55:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;5;55;1
"02.09.2019	5:55:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;5;55;1
"02.09.2019	5:55:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;5;55;1
"02.09.2019	5:55:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;5;55;1
"02.09.2019	5:55:00";DG22;1.1,1.2;22;57;6;31;16;47;02.09.2019;5;55;1
"02.09.2019	5:55:00";DG23;2.1,2.2;34;58;2;40;32;47;02.09.2019;5;55;1
"02.09.2019	5:55:00";DG24;3.1,3.2;17;46;5;42;12;48;02.09.2019;5;55;1
"02.09.2019	5:55:00";DG25;4.1,4.2;27;43;4;41;23;47;02.09.2019;5;55;1
"02.09.2019	5:55:00";DG77;1.1,1.2;59;47;8;45;51;51;02.09.2019;5;55;1
"02.09.2019	5:55:00";DG78;2.1,2.2;24;44;4;43;20;55;02.09.2019;5;55;1
"02.09.2019	5:55:00";DG26;1.1,1.2;10;43;3;45;7;36;02.09.2019;5;55;1
"02.09.2019	5:55:00";DG79;2.1,2.2;16;50;5;48;11;61;02.09.2019;5;55;1
"02.09.2019	5:55:00";WIM1;1;59;58;18;58;41;62;02.09.2019;5;55;1
"02.09.2019	5:55:00";WIM1;2;59;88;1;68;58;74;02.09.2019;5;55;1
"02.09.2019	5:55:00";WIM2;3;41;60;21;50;20;63;02.09.2019;5;55;1
"02.09.2019	5:55:00";WIM2;4;61;78;0;0;61;67;02.09.2019;5;55;1
"02.09.2019	6:00:00";DG15;1.1,1.2;0;0;0;0;0;0;02.09.2019;6;0;1
"02.09.2019	6:00:00";DG16;2.1,2.2;0;0;0;0;0;0;02.09.2019;6;0;1
"02.09.2019	6:00:00";DG80;3.1,3.2;0;0;0;0;0;0;02.09.2019;6;0;1
"02.09.2019	6:00:00";DG81;4.1,4.2;0;0;0;0;0;0;02.09.2019;6;0;1
"02.09.2019	6:00:00";DG22;1.1,1.2;21;48;10;42;11;49;02.09.2019;6;0;1
"02.09.2019	6:00:00";DG23;2.1,2.2;39;45;6;40;33;45;02.09.2019;6;0;1
"02.09.2019	6:00:00";DG24;3.1,3.2;22;46;7;39;15;46;02.09.2019;6;0;1
"02.09.2019	6:00:00";DG25;4.1,4.2;23;47;6;45;17;46;02.09.2019;6;0;1
"02.09.2019	6:00:00";DG77;1.1,1.2;59;44;11;47;48;51;02.09.2019;6;0;1
"02.09.2019	6:00:00";DG78;2.1,2.2;34;53;5;48;29;49;02.09.2019;6;0;1
"02.09.2019	6:00:00";DG26;1.1,1.2;16;35;7;42;9;44;02.09.2019;6;0;1
"02.09.2019	6:00:00";DG79;2.1,2.2;18;49;3;49;15;57;02.09.2019;6;0;1
