Spur;Lkw;Lkw_avgSpeed;Pkw;Pkw_avgSpeed;Day_of_week;Hour;Minute
DG43;5;36;3;46;1;9;15
DG44;22;3;7;34;1;9;15
DG45;5;37;39;4;1;9;15
DG46;16;42;11;43;1;9;15
DG47;11;47;22;51;1;9;15
DG48;2;51;1;58;1;9;15
DG49;8;42;2;44;1;9;15
DG40;3;49;3;8;1;9;15
DG41;1;41;2;47;1;9;15
DG42;9;41;8;38;1;9;15
DG82;14;25;21;36;1;9;15
DG83;;;3;44;1;9;15
DG84;;;1;54;1;9;15
DG85;13;33;6;36;1;9;15
DG86;;;1;25;1;9;15
DG1;2;5;8;49;1;9;20
DG2;;;4;55;1;9;20
DG3;8;23;25;35;1;9;20
DG4;3;47;19;5;1;9;20
DG5;16;5;34;54;1;9;20
DG6;12;49;14;52;1;9;20
DG7;4;57;16;61;1;9;20
DG8;14;57;16;55;1;9;20
DG9;3;56;26;62;1;9;20
DG10;17;54;12;56;1;9;20
DG12;4;46;5;57;1;9;20
DG13;5;35;5;38;1;9;20
DG14;4;39;9;39;1;9;20
DG27;7;5;5;6;1;9;20
DG28;8;58;12;62;1;9;20
DG33;7;59;11;57;1;9;20
DG34;9;6;8;64;1;9;20
DG31;11;64;11;61;1;9;20
DG32;7;58;8;62;1;9;20
DG37;11;32;2;45;1;9;20
DG38;8;16;12;21;1;9;20
DG39;;;1;24;1;9;20
DG53;1;69;1;55;1;9;20
DG54;9;44;1;39;1;9;20
DG50;9;5;35;52;1;9;20
DG51;8;42;31;57;1;9;20
DG52;5;54;7;51;1;9;20
DG56;14;36;2;33;1;9;20
DG57;5;42;3;45;1;9;20
DG68;2;44;41;59;1;9;20
DG69;5;53;24;57;1;9;20
DG63;17;5;14;52;1;9;20
DG64;1;42;4;6;1;9;20
DG62;4;32;2;4;1;9;20
DG58;9;21;3;21;1;9;20
DG59;4;13;38;23;1;9;20
DG60;7;2;7;14;1;9;20
DG61;4;17;1;16;1;9;20
DG70;7;51;6;57;1;9;20
DG71;;;6;63;1;9;20
DG72;15;47;8;55;1;9;20
DG73;1;56;12;61;1;9;20
DG74;9;48;8;53;1;9;20
DG75;19;44;18;45;1;9;20
DG76;;;12;43;1;9;20
DG43;8;41;3;49;1;9;20
DG44;15;27;9;36;1;9;20
DG45;3;25;37;3;1;9;20
DG46;22;43;11;49;1;9;20
DG47;15;49;19;55;1;9;20
DG48;;;12;56;1;9;20
DG49;14;45;4;55;1;9;20
DG40;;;2;192;1;9;20
DG41;2;46;2;45;1;9;20
DG42;6;41;3;44;1;9;20
DG82;7;29;25;34;1;9;20
DG83;;;1;39;1;9;20
DG84;2;48;4;48;1;9;20
DG85;6;35;3;47;1;9;20
DG86;;;5;45;1;9;20
DG1;6;42;9;47;1;9;25
DG2;;;12;48;1;9;25
DG3;16;3;17;37;1;9;25
DG4;;;6;39;1;9;25
DG5;15;44;32;44;1;9;25
DG6;2;46;11;54;1;9;25
DG7;2;57;27;58;1;9;25
DG8;13;57;17;61;1;9;25
DG9;4;69;31;65;1;9;25
DG10;12;55;17;58;1;9;25
DG12;3;58;6;59;1;9;25
DG13;7;3;3;38;1;9;25
DG14;1;36;1;42;1;9;25
DG27;6;49;8;54;1;9;25
DG28;1;54;1;6;1;9;25
DG33;9;6;11;64;1;9;25
DG34;12;55;7;66;1;9;25
DG31;12;58;8;65;1;9;25
DG32;8;61;1;66;1;9;25
DG37;19;32;4;42;1;9;25
DG38;1;18;3;18;1;9;25
DG53;5;53;;;1;9;25
DG54;3;5;3;46;1;9;25
DG55;1;39;;;1;9;25
DG50;18;4;31;47;1;9;25
DG51;2;47;18;64;1;9;25
DG52;14;52;8;54;1;9;25
DG56;14;29;4;28;1;9;25
DG57;6;38;5;38;1;9;25
DG68;6;55;42;57;1;9;25
DG69;6;49;24;58;1;9;25
DG63;17;49;14;51;1;9;25
DG64;2;59;6;6;1;9;25
DG62;2;39;;;1;9;25
DG58;1;24;14;27;1;9;25
DG59;5;19;41;28;1;9;25
DG60;7;18;5;12;1;9;25
DG61;4;28;11;23;1;9;25
DG70;7;54;5;6;1;9;25
DG72;11;52;14;55;1;9;25
DG73;;;4;59;1;9;25
DG74;7;53;12;52;1;9;25
DG75;15;5;24;46;1;9;25
DG76;1;45;6;48;1;9;25
DG43;8;41;;;1;9;25
DG44;16;31;4;37;1;9;25
DG45;2;19;34;37;1;9;25
DG46;14;4;19;47;1;9;25
DG47;17;42;2;52;1;9;25
DG48;1;44;5;55;1;9;25
DG49;1;4;1;59;1;9;25
DG40;2;51;7;57;1;9;25
DG41;1;44;;;1;9;25
DG42;13;41;5;37;1;9;25
DG82;9;22;24;37;1;9;25
DG83;;;6;39;1;9;25
DG84;;;6;45;1;9;25
DG85;5;32;3;39;1;9;25
DG86;4;35;2;35;1;9;25
DG1;7;5;1;55;1;9;30
DG2;;;2;66;1;9;30
DG3;14;16;25;21;1;9;30
DG4;1;54;5;25;1;9;30
DG5;18;36;38;44;1;9;30
DG6;16;46;13;52;1;9;30
DG7;2;59;16;57;1;9;30
DG8;15;5;16;55;1;9;30
DG9;9;55;29;61;1;9;30
DG10;18;51;13;59;1;9;30
DG12;4;43;1;59;1;9;30
DG13;1;33;7;36;1;9;30
DG14;2;41;12;42;1;9;30
DG27;13;49;4;47;1;9;30
DG28;11;55;4;6;1;9;30
DG33;12;61;8;64;1;9;30
DG34;11;63;8;63;1;9;30
DG31;16;61;14;61;1;9;30
DG32;11;61;8;61;1;9;30
DG37;11;35;4;35;1;9;30
DG38;1;19;3;19;1;9;30
DG53;2;43;2;44;1;9;30
DG54;9;43;1;43;1;9;30
DG50;1;41;29;52;1;9;30
DG51;18;46;21;55;1;9;30
DG52;14;52;4;66;1;9;30
DG56;2;27;;;1;9;30
DG57;11;35;7;38;1;9;30
DG68;1;53;35;54;1;9;30
DG69;2;55;23;56;1;9;30
DG63;13;44;18;49;1;9;30
DG64;5;51;4;64;1;9;30
DG62;2;37;1;38;1;9;30
DG58;5;36;12;39;1;9;30
DG59;3;24;37;37;1;9;30
DG60;3;3;5;24;1;9;30
DG61;4;24;1;19;1;9;30
DG70;5;52;3;6;1;9;30
DG71;;;1;75;1;9;30
DG72;9;5;12;57;1;9;30
DG73;;;7;58;1;9;30
DG74;9;48;5;58;1;9;30
DG75;13;51;24;51;1;9;30
DG76;;;17;45;1;9;30
DG43;1;41;2;51;1;9;30
DG44;25;33;8;44;1;9;30
DG45;;;52;38;1;9;30
DG46;13;45;13;48;1;9;30
DG47;11;46;25;56;1;9;30
DG48;5;47;9;63;1;9;30
DG49;4;44;4;79;1;9;30
DG40;2;44;;;1;9;30
DG41;1;43;2;51;1;9;30
DG42;13;4;6;45;1;9;30
DG82;7;27;23;35;1;9;30
DG83;;;1;33;1;9;30
DG84;;;6;52;1;9;30
DG85;7;38;5;48;1;9;30
DG86;2;32;5;33;1;9;30
DG1;2;44;8;47;1;9;35
DG2;;;3;64;1;9;35
DG3;17;23;12;33;1;9;35
DG4;;;5;53;1;9;35
DG5;21;38;26;5;1;9;35
DG6;21;42;16;51;1;9;35
DG7;1;67;15;63;1;9;35
DG8;15;57;9;64;1;9;35
DG9;5;65;22;71;1;9;35
DG10;11;44;13;67;1;9;35
DG12;4;42;11;53;1;9;35
DG13;4;34;3;37;1;9;35
DG14;;;7;45;1;9;35
DG27;8;5;8;53;1;9;35
DG28;19;59;1;59;1;9;35
DG33;11;58;1;61;1;9;35
DG34;11;57;1;58;1;9;35
DG31;15;59;13;56;1;9;35
DG32;12;62;11;65;1;9;35
DG37;19;36;4;34;1;9;35
DG38;13;19;6;21;1;9;35
DG53;4;51;1;48;1;9;35
DG54;9;44;2;54;1;9;35
DG50;6;47;38;52;1;9;35
DG51;19;47;11;52;1;9;35
DG52;8;56;12;67;1;9;35
DG56;8;16;3;14;1;9;35
DG57;8;38;12;37;1;9;35
DG68;4;46;23;55;1;9;35
DG69;5;49;22;55;1;9;35
DG63;11;51;21;48;1;9;35
DG64;;;1;58;1;9;35
DG62;1;39;1;3;1;9;35
DG58;13;37;13;41;1;9;35
DG59;2;47;47;4;1;9;35
DG60;4;19;3;26;1;9;35
DG61;;;9;28;1;9;35
DG70;6;55;4;56;1;9;35
DG71;1;53;3;7;1;9;35
DG72;8;5;13;56;1;9;35
DG73;;;15;61;1;9;35
DG74;4;55;8;6;1;9;35
DG75;8;44;28;47;1;9;35
DG76;;;11;49;1;9;35
DG43;5;39;;;1;9;35
DG44;2;33;9;39;1;9;35
DG45;4;37;37;42;1;9;35
DG46;14;47;12;5;1;9;35
DG47;6;51;13;54;1;9;35
DG48;3;45;5;52;1;9;35
DG49;11;5;3;49;1;9;35
DG40;;;15;17;1;9;35
DG41;1;57;3;62;1;9;35
DG42;15;4;6;4;1;9;35
DG82;7;34;22;39;1;9;35
DG83;;;1;43;1;9;35
DG84;1;48;4;5;1;9;35
DG85;3;4;6;52;1;9;35
DG86;;;4;3;1;9;35
DG1;9;42;6;45;1;9;40
DG2;1;5;5;57;1;9;40
DG3;2;27;29;28;1;9;40
DG4;2;53;4;62;1;9;40
DG5;15;49;34;53;1;9;40
DG6;24;46;11;47;1;9;40
DG7;;;27;56;1;9;40
DG8;17;52;17;61;1;9;40
DG9;7;61;26;61;1;9;40
DG10;18;49;19;6;1;9;40
DG12;5;49;5;6;1;9;40
DG13;6;35;6;39;1;9;40
DG14;5;3;8;36;1;9;40
DG27;8;59;7;59;1;9;40
DG28;6;57;11;59;1;9;40
DG33;9;58;13;58;1;9;40
DG34;7;61;12;64;1;9;40
DG31;9;63;12;6;1;9;40
DG32;12;62;13;64;1;9;40
DG37;12;36;4;36;1;9;40
DG38;8;17;3;18;1;9;40
DG53;4;47;;;1;9;40
DG54;8;41;5;45;1;9;40
DG50;1;53;31;57;1;9;40
DG51;19;45;11;52;1;9;40
DG52;7;47;7;56;1;9;40
DG56;16;28;6;28;1;9;40
DG57;11;33;6;37;1;9;40
DG68;5;5;4;58;1;9;40
DG69;2;58;26;59;1;9;40
DG63;13;41;12;54;1;9;40
DG64;3;49;8;6;1;9;40
DG62;1;41;;;1;9;40
DG58;7;35;14;42;1;9;40
DG59;1;44;3;4;1;9;40
DG60;5;2;3;27;1;9;40
DG61;2;25;9;3;1;9;40
DG70;2;6;11;59;1;9;40
DG71;;;4;68;1;9;40
DG72;8;51;14;59;1;9;40
DG73;;;8;64;1;9;40
DG74;4;54;11;56;1;9;40
DG75;13;46;27;41;1;9;40
DG76;2;39;19;47;1;9;40
DG43;7;38;2;5;1;9;40
DG44;25;33;1;4;1;9;40
DG45;1;44;35;41;1;9;40
DG46;17;42;11;52;1;9;40
DG47;9;5;9;49;1;9;40
DG48;1;51;6;56;1;9;40
DG49;6;44;;;1;9;40
DG40;2;51;5;77;1;9;40
DG41;2;43;2;91;1;9;40
DG42;1;41;4;47;1;9;40
DG82;1;33;18;35;1;9;40
DG83;1;38;4;44;1;9;40
DG84;;;2;49;1;9;40
DG85;7;33;4;42;1;9;40
DG86;1;35;3;33;1;9;40
DG1;5;35;16;49;1;9;45
DG2;1;43;9;59;1;9;45
DG3;2;25;27;27;1;9;45
DG4;5;42;8;51;1;9;45
DG5;18;5;32;53;1;9;45
DG6;2;47;2;49;1;9;45
DG7;7;59;19;62;1;9;45
DG8;16;57;13;55;1;9;45
DG9;2;66;23;68;1;9;45
DG10;13;52;13;62;1;9;45
DG12;3;58;3;61;1;9;45
DG13;1;38;1;42;1;9;45
DG14;2;3;9;43;1;9;45
DG27;1;5;6;59;1;9;45
DG28;6;58;9;63;1;9;45
DG33;12;6;8;63;1;9;45
DG34;8;57;5;63;1;9;45
DG31;9;61;16;64;1;9;45
DG32;1;6;9;6;1;9;45
DG37;11;34;1;42;1;9;45
DG38;13;17;2;17;1;9;45
DG39;;;1;1;1;9;45
DG53;2;41;1;47;1;9;45
DG54;7;46;4;48;1;9;45
DG50;13;42;37;48;1;9;45
DG51;16;45;19;52;1;9;45
DG52;7;53;2;63;1;9;45
DG56;1;36;3;4;1;9;45
DG57;6;46;7;42;1;9;45
DG68;3;57;3;62;1;9;45
DG69;2;63;13;65;1;9;45
DG63;17;45;19;5;1;9;45
DG64;1;45;6;6;1;9;45
DG62;2;32;;;1;9;45
DG58;6;27;16;37;1;9;45
DG59;;;31;37;1;9;45
DG60;4;2;9;24;1;9;45
DG61;5;17;3;22;1;9;45
DG70;6;56;3;6;1;9;45
DG71;;;4;67;1;9;45
DG72;11;47;17;56;1;9;45
DG73;1;53;11;56;1;9;45
DG74;6;54;11;57;1;9;45
DG75;17;48;29;44;1;9;45
DG76;1;49;11;48;1;9;45
DG43;6;36;3;48;1;9;45
DG44;24;38;1;42;1;9;45
DG45;2;4;45;45;1;9;45
DG46;23;4;14;39;1;9;45
DG47;6;51;18;52;1;9;45
DG48;1;4;5;57;1;9;45
DG49;7;47;1;59;1;9;45
DG40;;;2;83;1;9;45
DG41;;;1;49;1;9;45
DG42;13;4;2;47;1;9;45
DG82;5;39;12;45;1;9;45
DG83;;;2;4;1;9;45
DG84;;;3;5;1;9;45
DG85;1;35;7;42;1;9;45
DG86;1;35;3;38;1;9;45
DG1;4;44;7;57;1;9;50
DG2;1;71;2;59;1;9;50
DG3;18;34;24;36;1;9;50
DG4;5;45;8;46;1;9;50
DG5;16;5;16;52;1;9;50
DG6;23;38;19;34;1;9;50
DG7;8;54;25;56;1;9;50
DG8;18;57;1;64;1;9;50
DG9;4;65;15;65;1;9;50
DG10;13;51;9;58;1;9;50
DG12;5;55;5;72;1;9;50
DG13;5;31;4;37;1;9;50
DG14;3;39;4;37;1;9;50
DG27;1;51;7;6;1;9;50
DG28;8;53;12;57;1;9;50
DG33;9;61;4;67;1;9;50
DG34;5;58;6;68;1;9;50
DG31;7;65;9;62;1;9;50
DG32;14;62;1;64;1;9;50
DG37;13;39;2;46;1;9;50
DG38;12;19;1;18;1;9;50
DG39;;;2;59;1;9;50
DG53;2;4;3;48;1;9;50
DG54;2;46;3;47;1;9;50
DG50;14;45;41;52;1;9;50
DG51;15;48;17;56;1;9;50
DG52;8;54;1;57;1;9;50
DG56;11;32;2;21;1;9;50
DG57;6;43;11;46;1;9;50
DG68;4;54;44;56;1;9;50
DG69;1;54;21;59;1;9;50
DG63;8;51;15;51;1;9;50
DG64;3;62;3;62;1;9;50
DG62;2;4;1;5;1;9;50
DG58;5;28;17;5;1;9;50
DG59;6;37;25;46;1;9;50
DG60;4;2;3;27;1;9;50
DG61;4;25;5;16;1;9;50
DG70;;;6;58;1;9;50
DG72;1;47;13;54;1;9;50
DG73;;;3;62;1;9;50
DG74;3;52;6;56;1;9;50
DG75;15;45;21;42;1;9;50
DG76;;;11;45;1;9;50
DG43;3;37;3;48;1;9;50
DG44;15;34;6;38;1;9;50
DG45;;;32;41;1;9;50
DG46;17;44;17;53;1;9;50
DG47;1;51;11;52;1;9;50
DG48;1;57;9;56;1;9;50
DG49;11;49;2;5;1;9;50
DG40;3;54;5;66;1;9;50
DG41;1;5;1;45;1;9;50
DG42;7;41;3;42;1;9;50
DG82;9;35;2;42;1;9;50
DG83;;;1;44;1;9;50
DG84;2;44;1;43;1;9;50
DG85;5;33;5;45;1;9;50
DG86;;;6;28;1;9;50
DG1;7;49;9;53;1;9;55
DG2;1;7;4;55;1;9;55
DG3;25;3;12;24;1;9;55
DG4;3;48;8;48;1;9;55
DG5;17;48;29;55;1;9;55
DG6;22;47;11;53;1;9;55
DG7;3;5;1;62;1;9;55
DG8;17;52;9;56;1;9;55
DG9;3;49;29;61;1;9;55
DG10;17;55;9;62;1;9;55
DG12;1;45;14;6;1;9;55
DG13;7;3;7;38;1;9;55
DG14;3;42;4;47;1;9;55
DG27;9;52;3;65;1;9;55
DG28;7;6;8;68;1;9;55
DG33;6;57;4;68;1;9;55
DG34;7;6;6;63;1;9;55
DG31;4;57;13;65;1;9;55
DG32;1;6;7;67;1;9;55
DG37;13;32;1;42;1;9;55
DG38;13;17;5;18;1;9;55
DG53;3;45;2;43;1;9;55
DG54;11;49;6;48;1;9;55
DG50;13;48;24;52;1;9;55
DG51;15;5;16;55;1;9;55
DG52;1;53;9;52;1;9;55
DG56;14;33;3;4;1;9;55
DG57;2;42;3;47;1;9;55
DG68;4;59;32;57;1;9;55
DG69;3;54;22;62;1;9;55
DG63;1;47;12;49;1;9;55
DG64;1;48;5;55;1;9;55
DG62;3;36;4;44;1;9;55
DG58;11;34;1;43;1;9;55
DG59;4;29;25;34;1;9;55
DG60;6;25;3;2;1;9;55
DG61;4;29;7;35;1;9;55
DG70;7;53;7;61;1;9;55
DG71;;;3;66;1;9;55
DG72;5;5;12;58;1;9;55
DG73;;;3;62;1;9;55
DG74;8;49;1;5;1;9;55
DG75;13;59;21;58;1;9;55
DG76;;;8;48;1;9;55
DG43;5;35;4;46;1;9;55
DG44;22;36;4;35;1;9;55
DG45;2;43;3;42;1;9;55
DG46;14;45;17;52;1;9;55
DG47;13;51;17;56;1;9;55
DG48;2;54;4;42;1;9;55
DG49;14;44;2;81;1;9;55
DG41;1;39;;;1;9;55
DG42;12;4;2;43;1;9;55
DG82;7;36;17;38;1;9;55
DG83;2;32;3;44;1;9;55
DG84;3;47;2;62;1;9;55
DG85;1;35;6;47;1;9;55
DG86;;;3;38;1;9;55
DG1;4;42;5;52;1;10;0
DG2;;;5;71;1;10;0
DG3;12;33;23;36;1;10;0
DG4;;;4;44;1;10;0
DG5;17;5;25;54;1;10;0
DG6;24;51;12;55;1;10;0
DG7;2;6;17;65;1;10;0
DG8;2;54;13;59;1;10;0
DG9;7;48;13;59;1;10;0
DG10;22;47;1;52;1;10;0
DG12;1;51;4;54;1;10;0
DG13;8;35;6;35;1;10;0
DG14;2;4;3;42;1;10;0
DG27;12;49;5;56;1;10;0
DG28;3;46;5;59;1;10;0
DG33;1;51;2;56;1;10;0
DG34;7;62;3;72;1;10;0
DG31;7;6;5;66;1;10;0
DG32;15;57;3;54;1;10;0
DG37;11;39;1;36;1;10;0
DG38;14;17;3;18;1;10;0
DG39;;;1;6;1;10;0
DG53;1;42;3;51;1;10;0
DG54;5;47;2;53;1;10;0
DG50;12;46;26;49;1;10;0
DG51;12;45;13;5;1;10;0
DG52;8;49;4;6;1;10;0
DG56;12;26;2;35;1;10;0
DG57;13;33;4;44;1;10;0
DG68;4;56;23;57;1;10;0
DG69;3;53;14;65;1;10;0
DG63;9;5;17;55;1;10;0
DG64;2;57;3;65;1;10;0
DG62;3;4;;;1;10;0
DG58;11;41;17;38;1;10;0
DG59;3;47;32;41;1;10;0
DG60;7;27;3;33;1;10;0
DG61;2;29;8;3;1;10;0
DG70;6;51;11;56;1;10;0
DG71;;;3;58;1;10;0
DG72;4;55;16;57;1;10;0
DG73;;;4;68;1;10;0
DG74;7;52;8;57;1;10;0
DG75;11;55;22;47;1;10;0
DG76;;;4;49;1;10;0
DG43;7;39;5;41;1;10;0
DG44;29;35;3;28;1;10;0
DG45;1;25;39;39;1;10;0
DG46;19;42;8;43;1;10;0
DG47;5;49;17;51;1;10;0
DG48;2;48;4;64;1;10;0
DG49;5;39;3;117;1;10;0
DG40;1;51;1;35;1;10;0
DG41;;;1;44;1;10;0
DG42;11;42;2;38;1;10;0
DG82;5;41;1;45;1;10;0
DG83;1;35;3;41;1;10;0
DG84;1;43;2;58;1;10;0
DG85;4;38;1;36;1;10;0
DG86;;;2;38;1;10;0
DG1;3;41;7;5;1;10;5
DG2;;;2;59;1;10;5
DG3;21;31;25;35;1;10;5
DG4;;;6;56;1;10;5
DG5;25;51;27;58;1;10;5
DG6;19;48;16;48;1;10;5
DG7;2;55;16;59;1;10;5
DG8;16;56;9;56;1;10;5
DG9;3;63;16;69;1;10;5
DG10;15;55;5;66;1;10;5
DG12;5;47;7;53;1;10;5
DG13;8;34;6;41;1;10;5
DG14;3;4;7;47;1;10;5
DG27;12;52;6;57;1;10;5
DG28;1;6;6;68;1;10;5
DG33;15;57;14;58;1;10;5
DG34;9;55;7;63;1;10;5
DG31;7;64;6;64;1;10;5
DG32;4;74;11;66;1;10;5
DG37;19;32;3;3;1;10;5
DG38;7;17;2;19;1;10;5
DG53;;;1;47;1;10;5
DG54;1;43;1;49;1;10;5
DG50;12;49;26;57;1;10;5
DG51;16;52;13;56;1;10;5
DG52;6;57;7;64;1;10;5
DG56;1;34;1;28;1;10;5
DG57;5;5;5;51;1;10;5
DG68;5;46;3;6;1;10;5
DG69;5;52;19;57;1;10;5
DG63;8;49;8;54;1;10;5
DG64;1;67;5;65;1;10;5
DG62;1;37;;;1;10;5
DG58;6;38;12;44;1;10;5
DG59;5;47;28;48;1;10;5
DG60;6;23;5;24;1;10;5
DG61;1;4;2;38;1;10;5
DG70;6;55;7;59;1;10;5
DG71;;;4;65;1;10;5
DG72;12;47;9;58;1;10;5
DG73;2;53;2;65;1;10;5
DG74;9;53;13;59;1;10;5
DG75;16;52;15;5;1;10;5
DG76;2;42;9;45;1;10;5
DG43;3;41;1;45;1;10;5
DG44;22;36;1;35;1;10;5
DG45;2;39;32;4;1;10;5
DG46;19;45;19;48;1;10;5
DG47;11;54;5;57;1;10;5
DG48;2;5;5;43;1;10;5
DG49;1;42;5;48;1;10;5
DG40;;;3;55;1;10;5
DG41;2;47;;;1;10;5
DG42;12;38;3;33;1;10;5
DG82;6;34;8;41;1;10;5
DG83;;;1;47;1;10;5
DG84;;;4;56;1;10;5
DG85;8;35;4;38;1;10;5
DG86;1;29;2;34;1;10;5
DG1;1;49;8;55;1;10;10
DG2;;;5;57;1;10;10
DG3;22;33;26;3;1;10;10
DG4;;;5;62;1;10;10
DG5;18;54;19;56;1;10;10
DG6;15;45;16;49;1;10;10
DG7;1;57;23;56;1;10;10
DG8;18;53;16;55;1;10;10
DG9;4;6;15;61;1;10;10
DG10;18;52;14;55;1;10;10
DG12;2;6;4;56;1;10;10
DG13;6;32;;;1;10;10
DG14;2;37;8;4;1;10;10
DG27;1;48;9;56;1;10;10
DG28;18;51;15;48;1;10;10
DG33;12;55;18;58;1;10;10
DG34;13;62;6;62;1;10;10
DG31;6;53;6;53;1;10;10
DG32;11;65;15;62;1;10;10
DG37;14;33;5;36;1;10;10
DG38;17;17;3;18;1;10;10
DG39;;;1;15;1;10;10
DG53;2;43;1;44;1;10;10
DG54;7;43;2;55;1;10;10
DG50;18;43;29;43;1;10;10
DG51;19;45;8;56;1;10;10
DG52;3;52;8;59;1;10;10
DG56;15;34;8;35;1;10;10
DG57;8;43;3;55;1;10;10
DG68;3;53;17;57;1;10;10
DG69;1;51;16;6;1;10;10
DG63;16;5;5;56;1;10;10
DG64;4;61;5;55;1;10;10
DG62;4;39;;;1;10;10
DG58;8;39;15;37;1;10;10
DG59;2;29;16;41;1;10;10
DG60;7;26;4;27;1;10;10
DG61;4;28;5;32;1;10;10
DG70;4;59;6;6;1;10;10
DG71;;;1;73;1;10;10
DG72;1;51;4;54;1;10;10
DG73;;;5;63;1;10;10
DG74;4;59;8;64;1;10;10
DG75;12;61;11;6;1;10;10
DG76;;;6;42;1;10;10
DG43;6;36;3;47;1;10;10
DG44;12;36;5;41;1;10;10
DG45;1;39;32;44;1;10;10
DG46;22;43;16;48;1;10;10
DG47;1;49;11;52;1;10;10
DG48;1;44;6;57;1;10;10
DG49;6;48;6;49;1;10;10
DG40;;;1;48;1;10;10
DG41;1;47;1;47;1;10;10
DG42;14;34;2;45;1;10;10
DG82;14;32;1;4;1;10;10
DG83;1;36;6;37;1;10;10
DG84;2;45;4;49;1;10;10
DG85;8;33;3;42;1;10;10
DG86;;;4;35;1;10;10
DG1;8;46;6;43;1;10;15
DG2;;;3;54;1;10;15
DG3;17;35;18;43;1;10;15
DG4;;;3;42;1;10;15
DG5;19;44;29;47;1;10;15
DG6;25;46;5;5;1;10;15
DG7;2;46;16;56;1;10;15
DG8;12;54;15;6;1;10;15
DG9;1;47;18;64;1;10;15
DG10;12;57;8;63;1;10;15
DG12;4;49;12;57;1;10;15
DG13;3;34;6;37;1;10;15
DG14;3;3;7;4;1;10;15
DG27;11;46;9;57;1;10;15
DG28;11;52;4;52;1;10;15
DG33;8;62;12;65;1;10;15
DG34;4;54;8;56;1;10;15
DG31;12;6;15;61;1;10;15
DG32;1;57;14;59;1;10;15
DG37;16;3;;;1;10;15
DG38;12;18;3;2;1;10;15
DG53;5;48;1;5;1;10;15
DG54;9;48;4;47;1;10;15
DG50;11;53;25;56;1;10;15
DG51;17;49;15;5;1;10;15
DG52;6;52;6;53;1;10;15
DG56;11;34;3;35;1;10;15
DG57;1;41;4;5;1;10;15
DG68;9;56;18;58;1;10;15
DG69;2;47;16;65;1;10;15
DG63;11;48;8;54;1;10;15
DG64;1;48;7;66;1;10;15
DG62;2;38;1;54;1;10;15
DG58;1;33;11;28;1;10;15
DG59;5;42;32;37;1;10;15
DG60;6;29;2;19;1;10;15
DG61;2;24;1;31;1;10;15
DG70;5;51;8;53;1;10;15
DG71;1;62;3;62;1;10;15
DG72;3;5;1;55;1;10;15
DG73;;;1;61;1;10;15
DG74;3;51;11;54;1;10;15
DG75;1;57;27;59;1;10;15
DG76;1;48;5;47;1;10;15
DG43;2;32;1;53;1;10;15
DG44;2;29;2;33;1;10;15
DG45;3;34;25;37;1;10;15
DG46;16;43;25;44;1;10;15
DG47;14;49;13;54;1;10;15
DG48;3;5;3;57;1;10;15
DG49;8;46;1;58;1;10;15
DG40;1;4;5;66;1;10;15
DG41;3;4;;;1;10;15
DG42;15;41;1;47;1;10;15
DG82;6;3;1;32;1;10;15
DG83;2;34;;;1;10;15
DG84;2;34;3;42;1;10;15
DG85;8;37;3;43;1;10;15
DG86;2;34;1;44;1;10;15
DG1;6;46;11;59;1;10;20
DG2;;;5;65;1;10;20
DG3;17;38;16;43;1;10;20
DG4;;;8;57;1;10;20
DG5;16;52;17;58;1;10;20
DG6;21;45;13;44;1;10;20
DG7;6;61;18;59;1;10;20
DG8;12;52;9;5;1;10;20
DG9;3;63;14;63;1;10;20
DG10;17;56;9;62;1;10;20
DG12;7;46;9;57;1;10;20
DG13;6;33;1;4;1;10;20
DG14;;;9;4;1;10;20
DG27;13;52;7;52;1;10;20
DG28;9;54;13;56;1;10;20
DG33;2;56;5;68;1;10;20
DG34;7;53;9;63;1;10;20
DG31;1;58;15;59;1;10;20
DG32;11;63;8;69;1;10;20
DG37;19;34;4;38;1;10;20
DG38;18;19;2;21;1;10;20
DG39;;;2;6;1;10;20
DG53;2;55;4;52;1;10;20
DG54;6;43;5;5;1;10;20
DG50;16;44;34;49;1;10;20
DG51;19;47;16;5;1;10;20
DG52;11;51;9;49;1;10;20
DG56;12;35;5;41;1;10;20
DG57;8;47;3;46;1;10;20
DG68;5;52;3;56;1;10;20
DG69;6;56;21;61;1;10;20
DG63;18;48;13;49;1;10;20
DG64;2;49;4;6;1;10;20
DG62;;;1;54;1;10;20
DG58;7;3;16;29;1;10;20
DG59;2;47;36;33;1;10;20
DG60;4;28;3;1;1;10;20
DG61;3;32;6;27;1;10;20
DG70;3;56;6;62;1;10;20
DG71;1;58;5;65;1;10;20
DG72;8;5;1;51;1;10;20
DG73;;;6;63;1;10;20
DG74;8;53;8;59;1;10;20
DG75;13;54;12;57;1;10;20
DG76;;;4;41;1;10;20
DG43;8;41;3;49;1;10;20
DG44;25;38;3;38;1;10;20
DG45;2;45;23;47;1;10;20
DG46;24;43;11;43;1;10;20
DG47;7;5;14;55;1;10;20
DG48;1;45;7;58;1;10;20
DG49;8;47;2;46;1;10;20
DG40;;;2;55;1;10;20
DG41;3;45;;;1;10;20
DG42;15;45;1;44;1;10;20
DG82;13;35;1;37;1;10;20
DG83;;;4;47;1;10;20
DG84;;;1;62;1;10;20
DG85;6;38;3;37;1;10;20
DG86;3;31;1;38;1;10;20
DG1;3;48;8;49;1;10;25
